cohortDefinitionId,analysisId,conceptId,name,n,pct,timeWindow,database
1001,202,77030,Disorder of breast,70,0.01735680634763203,365_0,synpuf
1001,202,436370,"Combined drug dependence, excluding opioids",10,0.00247954376394743,365_0,synpuf
1001,202,200054,Primary malignant neoplasm of ureter,1,2.479543763947434e-4,365_0,synpuf
1001,202,437118,Open fracture of shaft of fibula,2,4.959087527894868e-4,365_0,synpuf
1001,202,372241,Creutzfeldt-Jakob disease,1,2.479543763947434e-4,365_0,synpuf
1001,202,197037,Nontraumatic rupture of bladder,3,7.438631291842301e-4,365_0,synpuf
1001,202,4113102,Amputated at hip,9,0.00223158938755269,365_0,synpuf
1001,202,197508,Malignant tumor of urinary bladder,134,0.03322588643689561,365_0,synpuf
1001,202,4027310,Impairment of voice production,6,0.00148772625836846,365_0,synpuf
1001,202,373432,Benign neoplasm of nervous system,7,0.0017356806347632,365_0,synpuf
1001,202,379809,Degenerative drusen,59,0.01462930820728986,365_0,synpuf
1001,202,437264,Tobacco dependence syndrome,423,0.10488470121497644,365_0,synpuf
1001,202,437936,Amniotic cavity infection - delivered,1,2.479543763947434e-4,365_0,synpuf
1001,202,380650,Epidemic hemorrhagic conjunctivitis,2,4.959087527894868e-4,365_0,synpuf
1001,202,72720,Nonallopathic lesion of upper extremities,37,0.0091743119266055,365_0,synpuf
1001,202,375552,Pterygium,14,0.0034713612695264,365_0,synpuf
1001,202,40483189,Arteriosclerosis of arterial coronary artery bypass graft,31,0.00768658566823704,365_0,synpuf
1001,202,436136,Dissection of thoracic aorta,9,0.00223158938755269,365_0,synpuf
1001,202,72990,Localized osteoarthrosis uncertain if primary OR secondary,438,0.1086040168608976,365_0,synpuf
1001,202,432621,Purulent endophthalmitis,3,7.438631291842301e-4,365_0,synpuf
1001,202,441979,Open fracture of upper end of tibia,1,2.479543763947434e-4,365_0,synpuf
1001,202,434911,"Recurrent major depressive episodes, severe, with psychosis",84,0.02082816761715844,365_0,synpuf
1001,202,441848,Cranial nerve disorder,3,7.438631291842301e-4,365_0,synpuf
1001,202,194071,Pylorospasm,4,9.918175055789735e-4,365_0,synpuf
1001,202,318096,Secondary malignant neoplasm of lymph node,8,0.00198363501115794,365_0,synpuf
1001,202,443460,Pathological fracture of femur,2,4.959087527894868e-4,365_0,synpuf
1001,202,433774,Orbital myositis,1,2.479543763947434e-4,365_0,synpuf
1001,202,439854,Internal resorption of tooth,1,2.479543763947434e-4,365_0,synpuf
1001,202,78770,Toxic labyrinthitis,13,0.00322340689313166,365_0,synpuf
1001,202,441258,Anemia in neoplastic disease,70,0.01735680634763203,365_0,synpuf
1001,202,437954,Derangement of lateral meniscus,10,0.00247954376394743,365_0,synpuf
1001,202,4153291,Tuberculosis of skin and subcutaneous tissue,3,7.438631291842301e-4,365_0,synpuf
1001,202,373472,Pigmentary retinal dystrophy,9,0.00223158938755269,365_0,synpuf
1001,202,260028,Post measles pneumonia,14,0.0034713612695264,365_0,synpuf
1001,202,78830,Post-dysenteric arthropathy,3,7.438631291842301e-4,365_0,synpuf
1001,202,192673,Vascular insufficiency of intestine,42,0.01041408380857922,365_0,synpuf
1001,202,440700,Communicating hydrocephalus,11,0.00272749814034217,365_0,synpuf
1001,202,133003,Osteomyelitis of shoulder region,1,2.479543763947434e-4,365_0,synpuf
1001,202,133419,Overlapping malignant melanoma of skin,8,0.00198363501115794,365_0,synpuf
1001,202,4099809,Combined opioid with other drug dependence,2,4.959087527894868e-4,365_0,synpuf
1001,202,443754,"Lyell's toxic epidermal necrolysis, subepidermal type",4,9.918175055789735e-4,365_0,synpuf
1001,202,81099,Pyogenic arthritis of shoulder region,1,2.479543763947434e-4,365_0,synpuf
1001,202,436612,Toxic effect of hydrocarbon gas,2,4.959087527894868e-4,365_0,synpuf
1001,202,374346,Primary hypotony of eye,2,4.959087527894868e-4,365_0,synpuf
1001,202,138994,Myelodysplastic syndrome,131,0.03248202330771138,365_0,synpuf
1001,202,193250,Gastric hemorrhage,44,0.0109099925613687,365_0,synpuf
1001,202,372646,"Peripheral pterygium, stationary",4,9.918175055789735e-4,365_0,synpuf
1001,202,376552,Cerebral laceration and contusion,3,7.438631291842301e-4,365_0,synpuf
1001,202,201344,Intestinovesical fistula,6,0.00148772625836846,365_0,synpuf
1001,202,133974,Overlapping malignant neoplasm of skin,27,0.00669476816265807,365_0,synpuf
1001,202,434485,Increase in body fat,3,7.438631291842301e-4,365_0,synpuf
1001,202,141816,Acute lymphoid leukemia in remission,1,2.479543763947434e-4,365_0,synpuf
1001,202,31720,Open wound of pharynx with complication,2,4.959087527894868e-4,365_0,synpuf
1001,202,440105,Aqueous humor misdirect,10,0.00247954376394743,365_0,synpuf
1001,202,80197,Poliomyelitis osteopathy of multiple sites,2,4.959087527894868e-4,365_0,synpuf
1001,202,439003,Disorder of branched-chain amino acid metabolism,4,9.918175055789735e-4,365_0,synpuf
1001,202,260130,Bilateral partial vocal cord paralysis,4,9.918175055789735e-4,365_0,synpuf
1001,202,26942,Hemoglobin SS disease with crisis,14,0.0034713612695264,365_0,synpuf
1001,202,313502,Benign hypertensive heart disease without congestive heart failure,269,0.06669972725018597,365_0,synpuf
1001,202,40481820,Flaccid hemiplegia of nondominant side,3,7.438631291842301e-4,365_0,synpuf
1001,202,435912,Endocardial cushion defect,2,4.959087527894868e-4,365_0,synpuf
1001,202,23164,Disorder of anterior pituitary,10,0.00247954376394743,365_0,synpuf
1001,202,196172,"Bone AND/OR joint disorder of lower extremities in mother complicating pregnancy, childbirth AND/OR puerperium",1,2.479543763947434e-4,365_0,synpuf
1001,202,375525,Athetoid cerebral palsy,3,7.438631291842301e-4,365_0,synpuf
1001,202,436953,Continuous chronic alcoholism,24,0.00595090503347384,365_0,synpuf
1001,202,436235,Taste sense altered,8,0.00198363501115794,365_0,synpuf
1001,202,440350,"Malignant lymphoma - lymphocytic, intermediate differentiation",7,0.0017356806347632,365_0,synpuf
1001,202,75065,Acquired deformity of spine,4,9.918175055789735e-4,365_0,synpuf
1001,202,433975,Primary malignant neoplasm of cranial nerve,3,7.438631291842301e-4,365_0,synpuf
1001,202,79072,Inflammatory disorder of breast,11,0.00272749814034217,365_0,synpuf
1001,202,439297,Nuclear senile cataract,682,0.169104884701215,365_0,synpuf
1001,202,133857,Acquired deformity of limb,28,0.00694272253905281,365_0,synpuf
1001,202,4117391,Ankylosis of the wrist joint,2,4.959087527894868e-4,365_0,synpuf
1001,202,432623,Exudative cyst of iris or anterior chamber,1,2.479543763947434e-4,365_0,synpuf
1001,202,380720,Secondary corneal edema,2,4.959087527894868e-4,365_0,synpuf
1001,202,437116,Closed fracture of distal end of radius,52,0.01289362757252665,365_0,synpuf
1001,202,79240,Prosthetic joint dislocation,14,0.0034713612695264,365_0,synpuf
1001,202,434857,Coxsackie meningitis,1,2.479543763947434e-4,365_0,synpuf
1001,202,442325,Furuncle of foot,10,0.00247954376394743,365_0,synpuf
1001,202,432597,Schizoaffective schizophrenia,188,0.04661542276221175,365_0,synpuf
1001,202,74126,Protrusio acetabuli of the pelvic region and thigh,3,7.438631291842301e-4,365_0,synpuf
1001,202,372315,Anterior subcapsular polar cataract,33,0.00818249442102653,365_0,synpuf
1001,202,374956,Anterior dislocation of lens,1,2.479543763947434e-4,365_0,synpuf
1001,202,40481798,Chronic depressive personality disorder,3,7.438631291842301e-4,365_0,synpuf
1001,202,198199,Pyelonephritis,61,0.01512521696007934,365_0,synpuf
1001,202,4064178,Fetus with drug damage with antenatal problem,1,2.479543763947434e-4,365_0,synpuf
1001,202,135745,Exanthema subitum,2,4.959087527894868e-4,365_0,synpuf
1001,202,437530,Disorder of lipid metabolism,17,0.00421522439871063,365_0,synpuf
1001,202,373216,Disorder of mastoid,2,4.959087527894868e-4,365_0,synpuf
1001,202,77335,Known OR suspected fetal abnormality affecting management of mother,21,0.00520704190428961,365_0,synpuf
1001,202,441838,Personality disorder,40,0.00991817505578973,365_0,synpuf
1001,202,438005,Closed fracture of shaft of fibula,8,0.00198363501115794,365_0,synpuf
1001,202,260135,Complete bilateral paralysis of vocal cords,11,0.00272749814034217,365_0,synpuf
1001,202,80861,Closed fracture of ischium,2,4.959087527894868e-4,365_0,synpuf
1001,202,141997,Open wound of forearm with complication,8,0.00198363501115794,365_0,synpuf
1001,202,444465,Letterer-Siwe disease of lymph nodes of inguinal region AND/OR lower limb,1,2.479543763947434e-4,365_0,synpuf
1001,202,4151863,Congenital abnormality of liver and/or biliary tract,2,4.959087527894868e-4,365_0,synpuf
1001,202,443421,Gallbladder and bile duct calculi,16,0.00396727002231589,365_0,synpuf
1001,202,444099,Pneumonitis due to acquired toxoplasmosis,11,0.00272749814034217,365_0,synpuf
1001,202,434887,Disorders of bilirubin excretion,12,0.00297545251673692,365_0,synpuf
1001,202,435472,Disseminated mucocutaneous leishmaniasis,1,2.479543763947434e-4,365_0,synpuf
1001,202,132659,Acute apical periodontitis of pulpal origin,3,7.438631291842301e-4,365_0,synpuf
1001,202,317299,Disorder of vitreous body,1,2.479543763947434e-4,365_0,synpuf
1001,202,439246,"Mixed bipolar affective disorder, severe, with psychosis",37,0.0091743119266055,365_0,synpuf
1001,202,440546,Open fracture of distal end of radius,2,4.959087527894868e-4,365_0,synpuf
1001,202,438719,Active rickets,6,0.00148772625836846,365_0,synpuf
1001,202,4024716,"Aphasia, agnosia, dyslexia AND/OR apraxia",4,9.918175055789735e-4,365_0,synpuf
1001,202,138526,Compartment syndrome of lower limb,23,0.00570295065707909,365_0,synpuf
1001,202,198465,"Megacolon, not Hirschsprung's",10,0.00247954376394743,365_0,synpuf
1001,202,136949,Refractory anemia with excess blasts,18,0.00446317877510538,365_0,synpuf
1001,202,74731,Hypertrophic osteoarthropathy,21,0.00520704190428961,365_0,synpuf
1001,202,134661,Chronic sphenoidal sinusitis,18,0.00446317877510538,365_0,synpuf
1001,202,192353,Disorder of gallbladder,24,0.00595090503347384,365_0,synpuf
1001,202,133278,Disorder of hair,24,0.00595090503347384,365_0,synpuf
1001,202,133283,Pyoderma gangrenosum,14,0.0034713612695264,365_0,synpuf
1001,202,443431,Disorder of menstruation,18,0.00446317877510538,365_0,synpuf
1001,202,316994,Malignant hypertensive heart disease with congestive heart failure,17,0.00421522439871063,365_0,synpuf
1001,202,441421,Closed fracture of fourth cervical vertebra,4,9.918175055789735e-4,365_0,synpuf
1001,202,436985,Contact or allergic eyelid dermatitis,4,9.918175055789735e-4,365_0,synpuf
1001,202,434927,"Disseminated choroiditis AND chorioretinitis, posterior pole",1,2.479543763947434e-4,365_0,synpuf
1001,202,257012,Chronic sinusitis,138,0.03421770394247459,365_0,synpuf
1001,202,436252,Closed fracture of shaft of tibia,3,7.438631291842301e-4,365_0,synpuf
1001,202,442102,Hematoma of kidney without rupture of capsule AND without open wound into abdominal cavity,2,4.959087527894868e-4,365_0,synpuf
1001,202,441760,Volkmann's contracture,3,7.438631291842301e-4,365_0,synpuf
1001,202,4093673,Wrist stiff,17,0.00421522439871063,365_0,synpuf
1001,202,4094876,"Malignant neoplasm of lower lobe, bronchus or lung",58,0.01438135383089511,365_0,synpuf
1001,202,4295287,Hypercoagulability state,61,0.01512521696007934,365_0,synpuf
1001,202,441589,Endocarditis,72,0.01785271510042152,365_0,synpuf
1001,202,436206,Pathological fracture - upper arm,7,0.0017356806347632,365_0,synpuf
1001,202,440063,"Benign neoplasm of pancreas, excluding islets of Langerhans",3,7.438631291842301e-4,365_0,synpuf
1001,202,372325,Senile ectropion,11,0.00272749814034217,365_0,synpuf
1001,202,133547,Pyoderma,35,0.00867840317381601,365_0,synpuf
1001,202,317814,Benign neoplasm of heart,8,0.00198363501115794,365_0,synpuf
1001,202,380113,Hemorrhage in optic nerve sheaths,1,2.479543763947434e-4,365_0,synpuf
1001,202,196364,Benign neoplasm of uterine cervix,7,0.0017356806347632,365_0,synpuf
1001,202,434327,Cannabis abuse,17,0.00421522439871063,365_0,synpuf
1001,202,78505,"Localized, primary osteoarthritis of the ankle and/or foot",54,0.01338953632531614,365_0,synpuf
1001,202,75206,"Benign neoplasm of pelvic bones, sacrum and coccyx",2,4.959087527894868e-4,365_0,synpuf
1001,202,437326,Chronic gastrojejunal ulcer with hemorrhage and with perforation but without obstruction,14,0.0034713612695264,365_0,synpuf
1001,202,135526,Spinal cord disease,15,0.00371931564592115,365_0,synpuf
1001,202,443913,Congenital anomaly of trachea,1,2.479543763947434e-4,365_0,synpuf
1001,202,73008,Enthesopathy,70,0.01735680634763203,365_0,synpuf
1001,202,73302,Curvature of spine,14,0.0034713612695264,365_0,synpuf
1001,202,378413,Partial recent retinal detachment with multiple defects,11,0.00272749814034217,365_0,synpuf
1001,202,433083,Poisoning by opiate AND/OR related narcotic,4,9.918175055789735e-4,365_0,synpuf
1001,202,200219,Abdominal pain,944,0.23406893131663775,365_0,synpuf
1001,202,440849,Closed fracture of body of mandible,1,2.479543763947434e-4,365_0,synpuf
1001,202,258182,Disto-occlusion of teeth,2,4.959087527894868e-4,365_0,synpuf
1001,202,377558,Irregular astigmatism,5,0.00123977188197371,365_0,synpuf
1001,202,40481901,Mantle cell lymphoma,3,7.438631291842301e-4,365_0,synpuf
1001,202,443786,Cellulitis of larynx,7,0.0017356806347632,365_0,synpuf
1001,202,440213,Consciousness and/or awareness finding,84,0.02082816761715844,365_0,synpuf
1001,202,200461,Endometriosis of uterus,1,2.479543763947434e-4,365_0,synpuf
1001,202,438680,Laryngeal diphtheria,16,0.00396727002231589,365_0,synpuf
1001,202,444175,Deep full thickness burn of multiple specified sites with loss of body part,4,9.918175055789735e-4,365_0,synpuf
1001,202,77079,Spinal stenosis,132,0.03272997768410612,365_0,synpuf
1001,202,376408,Descemetocele,1,2.479543763947434e-4,365_0,synpuf
1001,202,437474,Postoperative infection,45,0.01115794693776345,365_0,synpuf
1001,202,434782,Closed fracture of tibia AND fibula,12,0.00297545251673692,365_0,synpuf
1001,202,433642,Injury of median nerve,5,0.00123977188197371,365_0,synpuf
1001,202,137065,Nonstageable pressure ulcer,22,0.00545499628068435,365_0,synpuf
1001,202,435097,Open fracture of condyle of humerus,2,4.959087527894868e-4,365_0,synpuf
1001,202,137997,Open fracture of acromial process of scapula,3,7.438631291842301e-4,365_0,synpuf
1001,202,440228,Closed fracture of lower end of humerus,7,0.0017356806347632,365_0,synpuf
1001,202,193522,Acute prostatitis,15,0.00371931564592115,365_0,synpuf
1001,202,317302,Sinus node dysfunction,411,0.10190924869823952,365_0,synpuf
1001,202,435840,Acute epiglottitis without obstruction,36,0.00892635755021076,365_0,synpuf
1001,202,74179,Open fracture of T7-T12 level with spinal cord injury,1,2.479543763947434e-4,365_0,synpuf
1001,202,72714,Chronic polyarticular juvenile rheumatoid arthritis,27,0.00669476816265807,365_0,synpuf
1001,202,199775,"Multiple endocrine neoplasia, type 3",4,9.918175055789735e-4,365_0,synpuf
1001,202,196152,Peritonitis,3,7.438631291842301e-4,365_0,synpuf
1001,202,377278,total impairment,3,7.438631291842301e-4,365_0,synpuf
1001,202,441268,Disorder of peroxisomal function,5,0.00123977188197371,365_0,synpuf
1001,202,443371,Antiarrhythmic drug adverse reaction,1,2.479543763947434e-4,365_0,synpuf
1001,202,312931,Multiple mitral and aortic valve involvement,16,0.00396727002231589,365_0,synpuf
1001,202,437130,"Closed fracture of femur, lower epiphysis",3,7.438631291842301e-4,365_0,synpuf
1001,202,440256,Open wound of multiple sites of shoulder AND/OR upper arm with tendon involvement,2,4.959087527894868e-4,365_0,synpuf
1001,202,380094,Carpal tunnel syndrome,141,0.03496156707165882,365_0,synpuf
1001,202,436671,Carcinoma in situ of anal canal,7,0.0017356806347632,365_0,synpuf
1001,202,4100382,Acute hysterical psychosis,14,0.0034713612695264,365_0,synpuf
1001,202,375913,Congenital abnormality of external ear,1,2.479543763947434e-4,365_0,synpuf
1001,202,140273,Contusion of forearm,12,0.00297545251673692,365_0,synpuf
1001,202,79884,Galactorrhea not associated with childbirth,11,0.00272749814034217,365_0,synpuf
1001,202,72481,Open wound of wrist with complication,2,4.959087527894868e-4,365_0,synpuf
1001,202,316126,Crystalline deposits in vitreous,6,0.00148772625836846,365_0,synpuf
1001,202,443102,"Open traumatic dislocation elbow joint, medial",1,2.479543763947434e-4,365_0,synpuf
1001,202,440075,"Recurrent major depressive episodes, in full remission",55,0.01363749070171088,365_0,synpuf
1001,202,79939,Sprain of ligament of tarsometatarsal joint,4,9.918175055789735e-4,365_0,synpuf
1001,202,4314161,"Migraine without aura, not refractory",4,9.918175055789735e-4,365_0,synpuf
1001,202,139912,Spondylosis with myelopathy,38,0.00942226630300024,365_0,synpuf
1001,202,40482859,Malignant carcinoid tumor,17,0.00421522439871063,365_0,synpuf
1001,202,374912,Leukodystrophy,1,2.479543763947434e-4,365_0,synpuf
1001,202,252548,Anthrax pneumonia,19,0.00471113315150012,365_0,synpuf
1001,202,374025,Retinal hemorrhage,25,0.00619885940986858,365_0,synpuf
1001,202,373501,Acute allergic sanguinous otitis media,2,4.959087527894868e-4,365_0,synpuf
1001,202,438661,Complication of infusion,2,4.959087527894868e-4,365_0,synpuf
1001,202,134898,Non-toxic uninodular goiter,85,0.02107612199355318,365_0,synpuf
1001,202,194325,Cystic fibrosis with intestinal manifestations,2,4.959087527894868e-4,365_0,synpuf
1001,202,440812,Pathological fracture - lower leg,5,0.00123977188197371,365_0,synpuf
1001,202,444434,Schizophreniform disorder,49,0.01214976444334242,365_0,synpuf
1001,202,437943,Pulp abscess of finger,10,0.00247954376394743,365_0,synpuf
1001,202,377266,Non-organic disorder of the sleep-wake schedule,3,7.438631291842301e-4,365_0,synpuf
1001,202,440988,Antisocial personality disorder,2,4.959087527894868e-4,365_0,synpuf
1001,202,4242962,Benign neoplasm of small intestine,7,0.0017356806347632,365_0,synpuf
1001,202,134780,Closed traumatic dislocation of metatarsal joint,2,4.959087527894868e-4,365_0,synpuf
1001,202,436837,Closed fracture of neck of radius,7,0.0017356806347632,365_0,synpuf
1001,202,136639,Primary malignant neoplasm of sphenoidal sinus,2,4.959087527894868e-4,365_0,synpuf
